country_code,month_end_date,eligible_rows,payer_count,nonpayer_count,payer_market_cap,nonpayer_market_cap,payer_mb_value_weight,nonpayer_mb_value_weight,DIV_PREMIUM_VW,raw_value,min_group_count,dividend_premium_status
SWE,2013-03-31,354,194,160,2692132.6570694097,136231.980035376,3.1403456555171925,16.01642329508164,-1.6292817765001468,-1.6292817765001468,10,ok
SWE,2013-04-30,360,198,162,2747871.541356642,135497.25062337998,3.099407983781092,18.126589523623167,-1.7661687744709786,-1.7661687744709786,10,ok
SWE,2013-05-31,366,197,169,2806591.780341441,131761.3285387,3.12084870759701,12.634821706895794,-1.3983516431956744,-1.3983516431956744,10,ok
SWE,2013-06-30,366,196,170,2639760.208305029,127735.09267238,3.095789096497952,16.51923228031482,-1.674482462756133,-1.674482462756133,10,ok
SWE,2013-07-31,369,196,173,2838237.9865398086,140379.0384830124,3.4478056407605875,16.910383811491137,-1.5901898774379217,-1.5901898774379217,10,ok
SWE,2013-08-31,366,195,171,2792733.6731790425,145466.5721487916,3.40360730329107,15.253840767893942,-1.4999954842302357,-1.4999954842302357,10,ok
SWE,2013-09-30,361,195,166,2859503.0640033404,158607.6628783352,3.529269839394799,15.833778508478806,-1.5010545331163268,-1.5010545331163268,10,ok
SWE,2013-10-31,360,197,163,2945551.3843558184,158104.822960673,3.4688489107168445,14.431219454317317,-1.4255710645765345,-1.4255710645765345,10,ok
SWE,2013-11-30,365,197,168,3015115.3612237284,166573.86291507998,3.53266820869982,14.162970953434398,-1.3885774274443317,-1.3885774274443317,10,ok
SWE,2013-12-31,370,197,173,3092988.7589692934,163380.14040143002,3.5897226149990664,12.648925006137564,-1.2594972983125323,-1.2594972983125323,10,ok
SWE,2014-01-31,370,196,174,3066208.3139375765,166012.32415574,3.5365005795622597,12.805350310343417,-1.2867253752123398,-1.2867253752123398,10,ok
SWE,2014-02-28,374,196,178,3268898.6970959366,179820.29633625995,3.6927438544161366,14.1260409123029,-1.3416501935161307,-1.3416501935161307,10,ok
SWE,2014-03-31,377,196,181,3252236.604856356,169981.61486219004,3.462963673928505,14.826152332769059,-1.4542678952904045,-1.4542678952904045,10,ok
SWE,2014-04-30,375,197,178,3282443.031787925,171605.91982102,3.305107087899547,15.059139204510867,-1.5165161884394198,-1.5165161884394198,10,ok
SWE,2014-05-31,381,199,182,3348338.107420165,185603.71040354,3.364646381739733,13.587085129355284,-1.3957968482985617,-1.3957968482985617,10,ok
SWE,2014-06-30,377,200,177,3295669.136911449,189558.04120046098,3.486570074121396,13.06214326941749,-1.3207997536557847,-1.3207997536557847,10,ok
SWE,2014-07-31,377,198,179,3200394.4704992203,197227.442969098,3.5539333217435685,11.87880463460147,-1.2067007208002303,-1.2067007208002303,10,ok
SWE,2014-08-31,376,196,180,3198186.3360462496,188701.28754848198,3.6369926152172747,13.335319204799761,-1.2992589591724228,-1.2992589591724228,10,ok
SWE,2014-09-30,371,194,177,3211226.8421230293,171811.620486834,3.551810786081473,12.32857116138763,-1.2444618733353763,-1.2444618733353763,10,ok
SWE,2014-10-31,369,193,176,3279615.3169527575,166066.870026507,3.522994342566278,9.822199163996821,-1.0253337512467882,-1.0253337512467882,10,ok
SWE,2014-11-30,373,194,179,3376766.031950359,189164.887729467,3.5226155464962696,8.584844562164792,-0.8907946217741416,-0.8907946217741416,10,ok
SWE,2014-12-31,373,195,178,3444914.7002673955,171442.45363119,3.584777027098984,8.6703512175016,-0.8832130234376185,-0.8832130234376185,10,ok
SWE,2015-01-31,373,196,177,3647046.735084064,178491.489731685,3.8735311047160024,9.640315842413267,-0.9117873506320495,-0.9117873506320495,10,ok
SWE,2015-02-28,377,196,181,3936029.1459733006,210980.6976934708,4.315264949220077,10.88231117678791,-0.9249799186506942,-0.9249799186506942,10,ok
SWE,2015-03-31,379,199,180,4024802.462110068,204529.9966531963,4.473504855749694,10.871721690744861,-0.8879928923513374,-0.8879928923513374,10,ok
SWE,2015-04-30,396,209,187,4007949.460561812,233817.09994882118,4.468330592830779,11.571502455675098,-0.9515305209519564,-0.9515305209519564,10,ok
SWE,2015-05-31,401,218,183,3981078.1712016994,229595.02075794688,4.332748185108013,12.5963454753641,-1.0672047047798072,-1.0672047047798072,10,ok
SWE,2015-06-30,439,226,213,3732601.2285455056,212102.9831465048,4.18302477052044,12.97778355337304,-1.132204323940791,-1.132204323940791,10,ok
SWE,2015-07-31,444,226,218,3918729.9587413073,234096.22547230712,4.675713408133912,15.172817569466861,-1.1771237573360611,-1.1771237573360611,10,ok
SWE,2015-08-31,442,225,217,3670474.465959966,226734.4622304114,4.67500933765971,15.31649722547471,-1.186699337436359,-1.186699337436359,10,ok
SWE,2015-09-30,444,226,218,3496070.042040028,232191.02212301097,5.117822575939634,22.026745976973917,-1.4595283707294402,-1.4595283707294402,10,ok
SWE,2015-10-31,442,225,217,3732251.4352944144,264198.6639527266,5.418304143843184,27.044961726119464,-1.6077178522280233,-1.6077178522280233,10,ok
SWE,2015-11-30,442,226,216,3920065.767578791,301903.68644426006,6.0024128255080855,27.891268552954013,-1.5361521587783138,-1.5361521587783138,10,ok
SWE,2015-12-31,449,225,224,3756777.48425742,306451.3670946144,6.782365622237954,31.433484397843646,-1.5335477538984157,-1.5335477538984157,10,ok
SWE,2016-01-31,455,225,230,3558422.31420098,308031.485445454,6.465791991217132,26.86830615057952,-1.424421872794368,-1.424421872794368,10,ok
SWE,2016-02-29,456,225,231,3622230.1902644676,315030.8739780348,5.06251103897634,18.494768897141793,-1.2956253168140013,-1.2956253168140013,10,ok
SWE,2016-03-31,457,223,234,3671536.4786214973,331075.9862379552,6.562315366466344,29.911563547239968,-1.5169016534538386,-1.5169016534538386,10,ok
SWE,2016-04-30,469,232,237,3662162.3930319976,273972.6706590636,6.490430535765583,11.317719853611626,-0.5560407592803192,-0.5560407592803192,10,ok
SWE,2016-05-31,474,243,231,3823883.814925383,271330.354368869,4.61335230703675,9.42744523486515,-0.7146703667400465,-0.7146703667400465,10,ok
SWE,2016-06-30,481,247,234,3722887.1263219053,254708.819531904,4.465666828049304,6.930520079714204,-0.43951630919842,-0.43951630919842,10,ok
SWE,2016-07-31,493,251,242,3793427.6779928347,285842.466298918,4.053782759424694,7.378422999073667,-0.5989094701450266,-0.5989094701450266,10,ok
SWE,2016-08-31,498,250,248,3939169.4721767567,349955.02102050313,4.149369706284407,14.395059417895887,-1.2439286070273936,-1.2439286070273936,10,ok
SWE,2016-09-30,510,253,257,3942275.8499279525,358045.536700967,4.3374250452136005,14.554281045697318,-1.2106043158039248,-1.2106043158039248,10,ok
SWE,2016-10-31,527,253,274,3707756.9792247145,365024.23897814954,4.1157306465304675,27.651071649270268,-1.9048481096360372,-1.9048481096360372,10,ok
SWE,2016-11-30,529,254,275,3750083.5223712083,356768.060486836,4.322786983832823,30.39623803661537,-1.9504185225668296,-1.9504185225668296,10,ok
SWE,2016-12-31,540,257,283,3935797.3037320343,370895.12040666485,4.3646615564776035,35.91073207643836,-2.107495543911317,-2.107495543911317,10,ok
SWE,2017-01-31,548,256,292,3983010.1480404665,374633.831646389,4.4840668444619185,30.674249183935977,-1.92289310138861,-1.92289310138861,10,ok
SWE,2017-02-28,552,257,295,4174974.766006919,383604.9991379836,4.629873315616464,26.688775238784388,-1.7517135678843931,-1.7517135678843931,10,ok
SWE,2017-03-31,561,258,303,4258832.202157044,379564.12575082,4.4331486982463995,23.273726115338185,-1.6582149910983874,-1.6582149910983874,10,ok
SWE,2017-04-30,565,262,303,4422936.880720789,313037.395542193,4.235718219563495,7.796488396848443,-0.6101205216689962,-0.6101205216689962,10,ok
SWE,2017-05-31,575,273,302,4541319.498988112,279473.1373646895,4.347897961824857,7.315156457321783,-0.5202559216620719,-0.5202559216620719,10,ok
SWE,2017-06-30,590,275,315,4254143.785083632,423489.85015549755,4.302244119640121,5.794381778885382,-0.29775201443478894,-0.29775201443478894,10,ok
SWE,2017-07-31,593,275,318,4034215.768136772,434359.6641908444,4.447303215338758,5.666279590168206,-0.24223485198826067,-0.24223485198826067,10,ok
SWE,2017-08-31,603,277,326,4011909.67581456,424757.6525198766,4.46731222274822,5.240161243200074,-0.15956533413597174,-0.15956533413597174,10,ok
SWE,2017-09-30,612,276,336,4215604.53262823,436223.5472169885,4.784941593528518,5.991853997343443,-0.2249270609823284,-0.2249270609823284,10,ok
SWE,2017-10-31,612,277,335,4366238.623628137,453084.70116978604,4.727117479988251,5.573853275667998,-0.16477100125378796,-0.16477100125378796,10,ok
SWE,2017-11-30,611,278,333,4211506.470438461,437517.31016588793,4.559748171367309,5.914781968066254,-0.26018723947599676,-0.26018723947599676,10,ok
SWE,2017-12-31,619,278,341,4191678.240539208,441379.293022488,4.650532505578428,6.266257973647773,-0.2981976316986241,-0.2981976316986241,10,ok
SWE,2018-01-31,616,277,339,4285496.260087008,458648.10197509936,5.373111247785497,8.062436748788125,-0.4058087204806362,-0.4058087204806362,10,ok
SWE,2018-02-28,614,277,337,4262973.740193754,434917.33038166096,5.636770580879113,7.486976032962763,-0.2838536726159637,-0.2838536726159637,10,ok
SWE,2018-03-31,626,278,348,4164561.9268283267,440605.60901971115,5.134944799723342,7.504929130778649,-0.379490928594324,-0.379490928594324,10,ok
SWE,2018-04-30,639,280,359,4404977.764386054,427268.9399010077,5.125340240742915,7.3059678497461595,-0.35449461657741943,-0.35449461657741943,10,ok
SWE,2018-05-31,637,278,359,4485928.417572275,303391.8830396384,4.910683911115131,7.950461500663324,-0.48181675583991,-0.48181675583991,10,ok
SWE,2018-06-30,646,279,367,4523470.545019787,303671.1748904482,4.797757342821093,7.381984261850261,-0.4308938841558352,-0.4308938841558352,10,ok
SWE,2018-07-31,648,283,365,4687958.26087529,327485.531403758,5.388031786000172,7.782609047004423,-0.36771147712058827,-0.36771147712058827,10,ok
SWE,2018-08-31,653,283,370,4811480.681363074,354239.3127250314,5.3570164654952315,8.041478028897375,-0.4062057102001937,-0.4062057102001937,10,ok
SWE,2018-09-30,659,285,374,4803685.949959139,351017.30111766,5.128505625690475,8.04983641593437,-0.4508374545107612,-0.4508374545107612,10,ok
SWE,2018-10-31,656,284,372,4523596.595278468,302826.94497784635,4.639472296578166,7.616133254253121,-0.49566816337060016,-0.49566816337060016,10,ok
SWE,2018-11-30,654,285,369,4429361.353649861,306690.2690660886,4.227698092316184,6.520276247526505,-0.4332590855720806,-0.4332590855720806,10,ok
SWE,2018-12-31,651,281,370,4174661.9153900235,292317.3726768049,3.9373754208660543,6.975120369883363,-0.5718352203833774,-0.5718352203833774,10,ok
SWE,2019-01-31,646,281,365,4454554.133632928,326641.98548483825,4.238151001397063,7.438018798532872,-0.5624774333084384,-0.5624774333084384,10,ok
SWE,2019-02-28,651,282,369,4698294.336092582,337115.7768146602,4.601039858327157,8.049080607329499,-0.5592755405320715,-0.5592755405320715,10,ok
SWE,2019-03-31,653,283,370,4584107.643941081,351136.3339808186,4.485877176413967,7.979906155478168,-0.5759925950145361,-0.5759925950145361,10,ok
SWE,2019-04-30,654,280,374,4817969.410645789,356078.05785385467,4.616743765000676,6.911191528787726,-0.4034524145135001,-0.4034524145135001,10,ok
SWE,2019-05-31,653,279,374,4518230.8175167525,357890.52787637676,4.210364213569821,6.5925000546518095,-0.44838349204614514,-0.44838349204614514,10,ok
SWE,2019-06-30,644,277,367,4693488.466332981,380215.4104625198,4.602636679653833,6.546728077035887,-0.35233606410404716,-0.35233606410404716,10,ok
SWE,2019-07-31,647,276,371,4785268.7480633715,392974.37087256485,4.6422816845580375,7.506461430610444,-0.4805581859906398,-0.4805581859906398,10,ok
SWE,2019-08-31,648,278,370,4718465.686572479,397548.1951382741,4.4887545601641285,7.164589249233547,-0.46757544977725063,-0.46757544977725063,10,ok
SWE,2019-09-30,650,278,372,4874776.149211647,406340.1101203116,4.50929541513412,6.2256462199327895,-0.3225363333269604,-0.3225363333269604,10,ok
SWE,2019-10-31,650,278,372,4983879.661346346,406042.13219605194,4.568890835520975,6.153947085598742,-0.2978232086145691,-0.2978232086145691,10,ok
SWE,2019-11-30,648,278,370,5038607.932205893,428890.1429954276,4.635468632752203,5.9559502753969245,-0.2506534648328649,-0.2506534648328649,10,ok
SWE,2019-12-31,651,280,371,5248057.626102343,450839.5160396938,4.688580718469737,6.3320326188998095,-0.30049137544586024,-0.30049137544586024,10,ok
SWE,2020-01-31,652,280,372,5263552.405900376,480126.5437834936,4.764755592190999,6.46276779532192,-0.30481143383291354,-0.30481143383291354,10,ok
SWE,2020-02-29,648,277,371,4961871.695361428,573732.6485090308,4.753026124398104,16.636169290271354,-1.2527977039506277,-1.2527977039506277,10,ok
SWE,2020-03-31,648,276,372,4200182.416285126,512048.2243580603,4.19203741641682,15.228611732523472,-1.2899891366230483,-1.2899891366230483,10,ok
SWE,2020-04-30,648,274,374,4621033.975723845,612227.9784305776,5.220065952228931,21.647732153802114,-1.4223906622186946,-1.4223906622186946,10,ok
SWE,2020-05-31,643,267,376,4648097.30784325,854826.2647205784,6.253744850842752,19.08676019642714,-1.115814450807929,-1.115814450807929,10,ok
SWE,2020-06-30,643,268,375,4695803.979066273,918701.5668385283,5.974675055271586,17.533436462912963,-1.076580000689701,-1.076580000689701,10,ok
SWE,2020-07-31,644,269,375,4913377.449551603,977717.3851491583,6.8071575677009735,23.0871478303177,-1.2213014496241386,-1.2213014496241386,10,ok
SWE,2020-08-31,646,271,375,5217554.979531361,847778.5982695417,9.906312163436423,6.873565975406253,0.3654891098310362,0.3654891098310362,10,ok
SWE,2020-09-30,653,272,381,5355313.595184628,894445.1861628153,8.051565360372786,6.90389417961853,0.15378090096935892,0.15378090096935892,10,ok
SWE,2020-10-31,652,272,380,4962765.961272173,855354.1764905562,7.340771904679324,6.257279893263786,0.1596984323851245,0.1596984323851245,10,ok
SWE,2020-11-30,654,273,381,5536389.180423406,935250.0911350248,8.066181097606286,7.094359526631122,0.1283801127217572,0.1283801127217572,10,ok
SWE,2020-12-31,660,274,386,5682534.539292004,999999.5687682608,9.796027368002589,8.194278619702422,0.17854075144041825,0.17854075144041825,10,ok
SWE,2021-01-31,671,271,400,5822776.525472066,1002429.2121073257,9.449847289549332,8.266280075126252,0.1338139832354206,0.1338139832354206,10,ok
SWE,2021-02-28,681,271,410,6122825.558379343,1071093.5156421033,10.593569413644955,9.01581434385867,0.16126697326278938,0.16126697326278938,10,ok
SWE,2021-03-31,683,272,411,6721430.6860646065,1112653.738141743,13.751963254585046,8.711951295009484,0.45648580102043645,0.45648580102043645,10,ok
SWE,2021-04-30,684,267,417,6789063.366717583,1228389.3450395484,14.505609261410315,7.409557690181207,0.6717646736428491,0.6717646736428491,10,ok
SWE,2021-05-31,686,259,427,6846726.96265428,1269591.7742111147,13.274143370773034,6.333390042823975,0.7399823909489176,0.7399823909489176,10,ok
SWE,2021-06-30,684,261,423,6841421.155908446,1265045.488995861,13.767199368696765,6.485373648132087,0.7527394722133742,0.7527394722133742,10,ok
SWE,2021-07-31,680,260,420,7450205.460276294,1343385.63165426,14.491778469479748,6.326597674033407,0.8288188871136661,0.8288188871136661,10,ok
SWE,2021-08-31,679,259,420,7364220.931303792,1371796.022566535,15.307098540912685,6.62299340102098,0.8377692345968037,0.8377692345968037,10,ok
SWE,2021-09-30,676,258,418,7008871.799183036,1303875.856985576,13.699704208685842,6.001058290021771,0.8254384066491938,0.8254384066491938,10,ok
SWE,2021-10-31,674,261,413,7290657.367785269,1306935.3251409763,14.853643376373068,6.57416288281967,0.8150979286109556,0.8150979286109556,10,ok
SWE,2021-11-30,681,268,413,7398812.750789427,1308172.4815327325,10.745323888177358,6.017680569941076,0.5797687750997553,0.5797687750997553,10,ok
SWE,2021-12-31,711,272,439,8009769.469369355,1406990.4199116826,18.0875321887028,7.721223843754926,0.8512499911103095,0.8512499911103095,10,ok
SWE,2022-01-31,814,290,524,7483173.003057256,1334824.7819453026,12.517509245960564,7.453543874850275,0.5184387966772239,0.5184387966772239,10,ok
SWE,2022-02-28,825,290,535,6860530.012848615,1252844.9586773661,11.465264159234858,7.015448811050566,0.49120726626104405,0.49120726626104405,10,ok
SWE,2022-03-31,832,289,543,6733274.596958362,1236241.5142635694,10.829703434871544,6.891833259220047,0.45195555197729465,0.45195555197729465,10,ok
SWE,2022-04-30,846,294,552,6724388.819749696,1125712.9400598211,9.161096650443127,6.162139506868609,0.39654185339754755,0.39654185339754755,10,ok
SWE,2022-05-31,851,296,555,6569886.061210278,1126918.2608721585,9.97676969943066,5.382140075779178,0.617173281835927,0.617173281835927,10,ok
SWE,2022-06-30,854,301,553,5775213.184683749,978229.3388433415,9.273402286824759,5.083356467068932,0.6011785682006288,0.6011785682006288,10,ok
SWE,2022-07-31,852,299,553,6475568.290674315,1082239.2942829423,9.349279905613809,5.450805497625629,0.5395359294087634,0.5395359294087634,10,ok
SWE,2022-08-31,851,300,551,5868576.494242633,988169.9146972254,7.976322266955005,4.708178219735198,0.5271763930857254,0.5271763930857254,10,ok
SWE,2022-09-30,851,300,551,5488132.953349363,901636.7275363004,7.595660680514863,4.430833929133309,0.5389893089456028,0.5389893089456028,10,ok
SWE,2022-10-31,852,299,553,5737342.454184306,912497.7368391878,6.83333141990163,4.700772671857087,0.374085423990254,0.374085423990254,10,ok
SWE,2022-11-30,852,299,553,6070342.869055953,943200.5460837699,6.6854259672211995,4.978531163688133,0.2947950278969158,0.2947950278969158,10,ok
SWE,2022-12-31,854,300,554,5965774.0828299085,931030.261072105,6.560281341941824,4.528294554510796,0.37068809895112786,0.37068809895112786,10,ok
SWE,2023-01-31,858,300,558,6454102.695207013,1011357.4216643682,7.0935912265324985,4.863683692223354,0.3773956201007851,0.3773956201007851,10,ok
SWE,2023-02-28,855,298,557,6615079.225948175,1009628.3800206243,7.5711521214249995,4.684505605648614,0.4800848685196548,0.4800848685196548,10,ok
SWE,2023-03-31,904,307,597,6413981.398902309,918802.9743188673,7.1230897588856426,4.1182435650089575,0.5479148329033596,0.5479148329033596,10,ok
SWE,2023-04-30,907,306,601,6618005.001600127,725064.8154280641,6.899140466599557,4.7897705502513395,0.36491432533663226,0.36491432533663226,10,ok
SWE,2023-05-31,915,306,609,6036334.91259208,753133.490847715,6.649674825910859,4.083072735999543,0.48771812858208463,0.48771812858208463,10,ok
SWE,2023-06-30,908,301,607,6300187.45428384,752750.768985095,6.623399971489227,3.7678952527152347,0.5640922718111983,0.5640922718111983,10,ok
SWE,2023-07-31,903,303,600,6445869.212823086,830096.1172869357,7.059300900020745,3.990069275072656,0.5705374310174831,0.5705374310174831,10,ok
SWE,2023-08-31,899,303,596,6297811.057197132,771756.5115397836,5.9442823307524115,3.8857595066464463,0.4251113428128428,0.4251113428128428,10,ok
SWE,2023-09-30,895,299,596,6192484.991374571,741051.1322670837,5.736147061271509,3.524336352444811,0.48709559153619697,0.48709559153619697,10,ok
SWE,2023-10-31,897,298,599,5918012.037919392,686446.6528834915,5.791123141054298,3.4856009165082993,0.507685793467632,0.507685793467632,10,ok
SWE,2023-11-30,897,301,596,6367018.924167979,759638.258201668,6.378425146271206,3.584257004877148,0.5763700231170714,0.5763700231170714,10,ok
SWE,2023-12-31,894,301,593,6874654.477063984,836820.652187444,7.1441885462547745,4.129521790773259,0.5481376243689944,0.5481376243689944,10,ok
SWE,2024-01-31,894,301,593,6666181.3662279565,819839.3667418398,7.262618235629109,4.251836813526779,0.5353893213520908,0.5353893213520908,10,ok
SWE,2024-02-29,891,298,593,6947626.334290326,826703.8080221266,7.33085775122492,4.043730119255493,0.594924965476914,0.594924965476914,10,ok
SWE,2024-03-31,886,298,588,7194061.414159462,878874.1741009209,7.281433000511895,4.32208544840632,0.5215896551077539,0.5215896551077539,10,ok
SWE,2024-04-30,883,293,590,7153079.689680599,862980.5442770461,7.80174960290774,4.110365022753314,0.6408361787209003,0.6408361787209003,10,ok
SWE,2024-05-31,873,295,578,7358062.78818569,902618.8627918774,8.670644451585344,4.834265989005745,0.5842138138534301,0.5842138138534301,10,ok
SWE,2024-06-30,861,296,565,7159278.6719145905,881248.3991893945,7.861363234696533,5.068872361620739,0.43884165194709457,0.43884165194709457,10,ok
SWE,2024-07-31,854,295,559,7312017.8699196875,917581.6058824519,7.60284793664411,5.059776509446241,0.40720059137459086,0.40720059137459086,10,ok
SWE,2024-08-31,856,296,560,7372573.016708918,930125.27634581,8.182359832238877,5.378672158838928,0.41953906397253893,0.41953906397253893,10,ok
SWE,2024-09-30,847,296,551,7522662.485766172,937608.9446525408,8.168238737595722,5.4815789604471865,0.3988601179117359,0.3988601179117359,10,ok
SWE,2024-10-31,844,295,549,7244161.099603429,910472.0690356244,7.786730539682713,5.41415469036269,0.3634043090573944,0.3634043090573944,10,ok
SWE,2024-11-30,833,293,540,7195371.997806327,878781.3369209792,7.620728171045562,4.951527574916989,0.4311757956711699,0.4311757956711699,10,ok
SWE,2024-12-31,829,292,537,7190866.828702278,882202.9653990779,7.372085979558197,5.019041736196844,0.38446167645085216,0.38446167645085216,10,ok
SWE,2025-01-31,824,291,533,7613881.376391174,898429.8627934717,7.963436652231827,5.018395833531091,0.4617503193518766,0.4617503193518766,10,ok
SWE,2025-02-28,824,291,533,7833360.669987169,876605.6889976028,7.792647902137955,5.360720453798155,0.374082333469721,0.374082333469721,10,ok
SWE,2025-03-31,822,288,534,7159017.5100686075,788950.9022315214,6.793742990234622,4.793104286827526,0.3488237619968284,0.3488237619968284,10,ok
SWE,2025-04-30,824,292,532,7306936.367007149,838192.4669388284,6.4973011065795765,4.689351072780208,0.32609266743160603,0.32609266743160603,10,ok
SWE,2025-05-31,834,290,544,7465889.661564835,929531.5766203473,6.534934429787053,5.216459799589454,0.22534334082738505,0.22534334082738505,10,ok
SWE,2025-06-30,833,296,537,7443139.707572212,945965.4203207884,6.834513663114985,5.189959702545894,0.2752593810418682,0.2752593810418682,10,ok
SWE,2025-07-31,830,298,532,7722471.336547421,939499.9884659136,8.070278843501775,5.046496686569584,0.46949375766635515,0.46949375766635515,10,ok
SWE,2025-08-31,822,293,529,7629101.258217642,934578.3728407418,7.8163171364136055,4.8628845831533996,0.47458169173247233,0.47458169173247233,10,ok
SWE,2025-09-30,817,293,524,7749399.441928873,920537.195032707,7.53341970466655,4.493359442438937,0.5167484553346482,0.5167484553346482,10,ok
SWE,2025-10-31,809,287,522,7826955.426238393,1015475.6381564372,7.672315612462957,4.054131231549159,0.637882056573795,0.637882056573795,10,ok
SWE,2025-11-30,802,287,515,7613781.571977485,1000882.9062182709,7.370861397826645,3.9635925372164285,0.6203837579455123,0.6203837579455123,10,ok
SWE,2025-12-31,795,285,510,7715111.925882011,993561.1526813115,7.582752117966973,3.851952726617644,0.6772959885717436,0.6772959885717436,10,ok
